V_A10
2023-12-01 14.01.08
No,Date,Time,Description,Trigger,Event,Var Rev,DSP Rev,Event Data,Inv kW L1 (kW),Inv kW L2 (kW),Inv kW L3 (kW),Inv kW Sum (kW),Inv kVA L1 (kVA),Inv kVA L2 (kVA),Inv kVA L3 (kVA),Inv kVA Sum (kVA),Inv Volts L1 (V),Inv Volts L2 (V),Inv Volts L3 (V),Inv Volts Ave (V),Inv Amps L1 (A),Inv Amps L2 (A),Inv Amps L3 (A),Inv Amps Ave (A),Inv L1 Pwr Factor (PF),Inv L2 Pwr Factor (PF),Inv L3 Pwr Factor (PF),Pri Amps 1 (A),Pri Amps 2 (A),Pri Amps 3 (A),Inv Freq (Hz),Status of the Inv,Src kW L1 (kW),Src kW L2 (kW),Src kW L3 (kW),Src kW Sum (kW),Src kVA L1 (kVA),Src kVA L2 (kVA),Src kVA L3 (kVA),Src kVA Sum (kVA),Src Volts L1 (V),Src Volts L2 (V),Src Volts L3 (V),Src Volts Ave (V),Src Amps L1 (A),Src Amps L2 (A),Src Amps L3 (A),Src A Ave (A),Src L1 Pwr Factor (PF),Src L2 Pwr Factor (PF),Src L3 Pwr Factor (PF),Src Freq (Hz),Src Status (Bad-Test-Good),Source A Status,Source B Status,Source A Stop,Source B Stop,Load kW L1 (kW),Load kW L2 (kW),Load kW L3 (kW),Load kW Sum (kW),Load kVA L1 (kVA),Load kVA L2 (kVA),Load kVA L3 (kVA),Load kVA Sum (kVA),Load Volts L1 (V),Load Volts L2 (V),Load Volts L3 (V),Load Volts Ave (V),Load Amps L1 (A),Load Amps L2 (A),Load Amps L3 (A),Load A Ave (A),Load L1 Pwr Factor (PF),Load L2 Pwr Factor (PF),Load L3 Pwr Factor (PF),Load Freq (Hz),Batery (VPC) (VPC),Batt (Volts) (V),Batt Amps (A),Batt kW (kW),Target Batt Volts to which Sys controls to (VPC),Target Batt amps to which Sys controls to (A),Equalize Enable Flag,Temp Compnsatn Offset (mV/C),Solar Amps (A),Solar kW (kW),Aux Amps (A),Aux kW (kW),Heatsnk Temp 1 (C),Heatsnk Temp 2 (C),Heatsnk Temp 3 (C),Heatsnk Temp 4 (C),Cabinet Temp (C),Batt Temp (C),Ambient Temp (C),Solar Radiation (W/m2),Fuel Level (L),Wind Speed (m/s),Fuel Flow A (l/h),Fuel Flow B (l/h),DSP +5v Supply Sense (V),DSP +12v Supply Sense (V),DSP -12v Supply Sense (V),Analog IP 15 reading (mV/C),Most recent status ,Most recent fault ,Target Import KW from/to the Src PIM operation (kW),Target Import KW from/to the Inv PIM operation (kW),Active PID Control for Line 1,Active PID Control for Line 2,Active PID Control for Line 3,Wifi terminal and connection status,Modem termina and connection status,License is valid,Sys Authorization Code 1,Sys Authorization Code 2,Sys Authorization Code 3,DSP Software revision,MIC Software revision,WIFI software revision,GSM software revision,HMI software revision,OPS Comms revision,Set points and Variables list revision,OperMode,SrcAMode,SrcBMode,InvMode,SolarMode,BatteryMode,WindGenMode,InvCBMode,SrcACBMode,SrcBCBMode,FaultModeL,FaultModeH,Temp Fault General Timer,Batt Bulk/Equalize/Extended Charge Termination Timer,Battery bulk enable sensing integration timer,Recon timer after a Src has failed to start,Generator Minumum up time Timer,Generator Average Stop time,Batter Fault Timer,Solar turn OFF Timer,Batt Max Delay To Equalize Timer,Gen Start Delay Timer (GSC Grid Fail),Batt low generator start timer,High load generator start timer,Digital Input Inv CB feedback,Digital Input Src A CB feedback,Digital Input Src B CB feedback,Digital Input fault reset,Digital Input toggle boost,Digital Input Force Start,Digital Input Bypass,Digital Input Pwr Drive Interupt,Digital Input IGBT Error 1 PWM Block A,Digital Input IGBT Error 2 PWM Block A,Digital Input IGBT Error 3 PWM Block A,Digital Input IGBT Error 1 PWM Block B,Digital Input IGBT Error 2 PWM Block B,Digital Input IGBT Error 3 PWM Block B,Solar Earth Fault Input,Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Site kWh (meter),Batt Exp kWh,Batt Imp kWh,Solar kWh,Aux kWh,Src A Run Hrs,Src B Run Hrs,Inv Total Run Hours,Batt Equalise Time,Time at which Src A was run last,Time at which Src B was run last,Sys Total Running Time,Digital Output Solar PWM,Digital Output Aux PWM,Digital Output Generator Start A,Digital Output Generator Start B,Digital Output Alarm,Digital Output Src sensing relay,Digital Output HS Fan Enable,Digital Output Cabinet Fan Enable,Digital output Src A Contactor ,Digital output Src B Contactor ,Digital output Inv Contactor ,CRC BUS Faults for MIC,CRC BUS Faults for WIFI,CRC BUS Faults for MODEM,CRC BUS Faults for HMI,CRC BUS Faults for No Valid Device,EOT not Received from MIC,EOT not Received from WIFI,EOT not Received from MODEM,EOT not Received from HMI,EOT not Received from No Device,BUS Framing Faults for No Valid Device,Wrong Address BUS Faults for MIC,Wrong Address BUS Faults for WIFI,Wrong Address Faults for MODEM,Wrong Address BUS Faults for HMI,Wrong Address BUS Faults for No Valid Device,Timeout BUS Faults for MIC,Timeout BUS Faults for WIFI,Timeout BUS Faults for MODEM,Timeout BUS Faults for HMI,Timeout BUS Faults for No Valid Device,BUS Poll Results Faults for MIC,BUS Poll Results BUS Faults for WIFI,BUS Poll Results Faults for MODEM,BUS Poll Results Faults for HMI,BUS Poll Results Faults for No Valid Device,Inverter Power Angle Line 1 (deg),Inverter Power Angle Line 2 (deg),Inverter Power Angle Line 3 (deg),Estimate Power Angle Line 1 (deg),Estimate Power Angle Line 2 (deg),Estimate Power Angle Line 3 (deg),Battery Capacity (%),Spare,Spare,Spare
68889,2023-11-07,09.06.58.05,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,236,235,246,239,0,0,0,0,0,0,0,50.1,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.091,376.3,15.9,5.9,2.276,48,Yes,26,0.8,0.3,0,0,23.7,16.9,19.9,19.2,25.4,14.7,16.8,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49289.2,6651.7,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2603,0,0,31150,0,2,1,2,0,0,0,147,7,4,1,76,207,5,58,21591,0,743,6,2659,9353,0,0,0,0,0,0,0,100,0,0,0
68890,2023-11-07,09.26.58.02,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,235,232,241,236,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.091,376.3,15.9,5.9,2.276,48,Yes,26,0.8,0.3,0,0,24,17.1,20.1,19.2,25.8,14.7,16.9,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49291.2,6651.8,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,85,0,0,0,0,0,0,0,0,0,0,2603,0,0,31153,0,2,1,2,0,0,0,147,7,4,1,76,207,5,58,21600,0,744,6,2659,9364,0,0,0,0,0,0,0,100,0,0,0
68891,2023-11-07,09.46.58.02,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,231,230,241,234,0,0,0,0,0,0,0,49.9,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.3,15.9,5.9,2.276,48,Yes,26,0.8,0.3,0,0,24.2,17.4,20.4,19.3,26.2,14.8,16.9,0,0,0,0,0,4.87,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49293.2,6651.9,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2604,0,0,31154,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21605,0,746,6,2659,9371,0,0,0,0,0,0,0,100,0,0,0
68892,2023-11-07,10.06.58.04,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,228,231,240,233,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.5,15.9,5.9,2.276,48,Yes,26,0,0,0,0,24.5,17.7,20.7,19.2,26.7,14.7,16.8,0,0,0,0,0,4.87,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49295.1,6651.9,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2604,0,0,31154,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21612,0,746,6,2659,9381,0,0,0,0,0,0,0,100,0,0,0
68893,2023-11-07,10.26.58.03,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,223,232,239,231,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.5,15.9,5.9,2.276,48,Yes,26,0,0,0,0,24.9,18.1,21.1,19.2,27.2,14.7,16.8,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49297.1,6651.9,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2604,0,0,31156,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21617,0,746,6,2659,9386,0,0,0,0,0,0,0,100,0,0,0
68894,2023-11-07,10.46.58.05,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,233,227,228,229,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,50.1,2.091,376.3,15.9,5.9,2.276,48,Yes,26,0,0,0,0,25.3,18.5,21.5,19.2,27.8,14.7,16.8,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49299.1,6651.9,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2604,0,0,31158,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21626,0,747,6,2659,9397,0,0,0,0,0,0,0,100,0,0,0
68895,2023-11-07,11.06.58.04,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,232,231,232,231,0,0,0,0,0,0,0,50.1,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.091,376.3,15.9,5.9,2.276,48,Yes,26,0,0,0,0,25.8,19,22,19.2,28.3,14.7,16.7,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49301,6652,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2606,0,0,31161,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21637,0,747,6,2659,9408,0,0,0,0,0,0,0,100,0,0,0
68896,2023-11-07,11.26.58.04,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,220,234,241,231,0,0,0,0,0,0,0,50.1,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.3,15.9,5.9,2.276,48,Yes,26,0.8,0.3,0,0,26.3,19.5,22.4,19.2,28.9,14.7,16.8,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49303,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2607,0,0,31163,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21643,0,747,6,2659,9415,0,0,0,0,0,0,0,100,0,0,0
68897,2023-11-07,11.46.58.02,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,227,233,230,229,0,0,0,0,0,0,0,50.1,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.3,15.9,5.9,2.276,48,Yes,26,0,0,0,0,26.8,20,22.8,19.2,29.3,14.7,16.8,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49305,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2607,0,0,31167,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21651,0,747,6,2659,9426,0,0,0,0,0,0,0,100,0,0,0
68898,2023-11-07,12.06.58.01,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,223,231,241,231,0,0,0,0,0,0,0,50.1,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.3,15.9,5.9,2.276,48,Yes,26,0,0,0,0,27.2,20.4,23.3,19.2,29.8,14.6,16.7,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49306.9,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,88,0,0,0,0,0,0,0,0,0,0,2608,0,0,31168,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21659,0,747,6,2659,9435,0,0,0,0,0,0,0,100,0,0,0
68899,2023-11-07,12.26.56.03,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,236,223,236,231,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.3,15.9,5.9,2.276,48,Yes,26,0,0,0,0,27.7,20.9,23.8,19.3,30.2,14.7,16.9,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49308.9,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2611,0,0,31171,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21668,0,747,6,2659,9447,0,0,0,0,0,0,0,100,0,0,0
68900,2023-11-07,12.46.56.01,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,236,230,236,233,0,0,0,0,0,0,0,50.1,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.091,376.5,15.9,5.9,2.276,48,Yes,26,0,0,0,0,28.1,21.3,24.2,19.2,30.6,14.7,16.7,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49310.9,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2611,0,0,31174,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21675,0,747,6,2659,9455,0,0,0,0,0,0,0,100,0,0,0
68901,2023-11-07,13.06.56.00,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,238,227,239,234,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.5,15.9,5.9,2.276,48,Yes,27,0,0,0,0,28.4,21.7,24.7,19.2,31,14.6,16.7,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49312.8,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2612,0,0,31177,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21682,0,747,6,2659,9464,0,0,0,0,0,0,0,100,0,0,0
68902,2023-11-07,13.26.56.00,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,241,228,243,237,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.5,15.9,5.9,2.276,48,Yes,27,0,0,0,0,28.8,22,25,19.2,31.2,14.6,16.7,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49314.8,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2612,0,0,31181,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21691,0,748,6,2659,9474,0,0,0,0,0,0,0,100,0,0,0
68903,2023-11-07,13.46.56.00,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,241,230,241,237,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.092,376.5,15.9,5.9,2.276,48,Yes,27,0,0,0,0,29.1,22.4,25.3,19.2,31.4,14.6,16.7,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49316.8,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2613,0,0,31184,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21701,0,748,6,2659,9487,0,0,0,0,0,0,0,100,0,0,0
68904,2023-11-07,14.06.56.00,Data Log,Log Period,0,103,395,4294901759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,L3 low;L2 low;L1 low,0,0,0,0,0,0,0,0,247,229,231,235,0,0,0,0,0,0,0,50,Good,Source in Spec,Source in Spec,Can Stop,Can Stop,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.1,2.091,376.3,15.9,5.9,2.276,48,Yes,26,0,0,0,0,29.3,22.7,25.6,19.3,31.5,14.7,16.8,0,0,0,0,0,4.88,12,11.9,0,MPPT,None,120,-21,VPC,VPC,VPC,Error; RS232 Cable,Idle; RS232 Cable,Yes,63533,23796,0,395,323,318,0,403,151,103,System Off,Stopped,Stopped,Stopped,Charging,Charging Stage 4,Stopped,Opened,Opened,Opened,None,None,2,1,0,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2350.7,10898.4,629.4,66518.9,0,0,57349.2,1289390,10751.8,49318.7,6652.1,0,6964:40,00:00,7008:47,2023-09-15 00.00.10,2023-11-04 12.21.12,1999-12-31,71911:35,87,0,0,0,0,0,0,0,0,0,0,2614,0,0,31186,0,2,1,2,0,0,0,147,7,4,1,76,208,5,58,21709,0,748,6,2659,9497,0,0,0,0,0,0,0,100,0,0,0
